subject_id,split,tract,streamline_count
sub-1089,trainset,OR_ML_L,40266
sub-1089,trainset,OR_ML_R,33803
sub-1089,trainset,POPT_L,12851
sub-1089,trainset,POPT_R,22702
sub-1089,trainset,PYT_L,59536
sub-1089,trainset,PYT_R,73472
sub-1089,trainset,SLF_L,13313
sub-1089,trainset,SLF_R,24764
sub-1089,trainset,UF_L,5029
sub-1089,trainset,UF_R,1430
sub-1101,trainset,AF_L,26080
sub-1101,trainset,AF_R,21635
sub-1101,trainset,CC_Fr_1,170574
sub-1101,trainset,CC_Fr_2,265525
sub-1101,trainset,CC_Oc,77796
sub-1101,trainset,CC_Pr_Po,83076
sub-1101,trainset,FPT_L,17306
sub-1101,trainset,FPT_R,32049
sub-1101,trainset,ILF_L,43204
sub-1101,trainset,ILF_R,37786
sub-1101,trainset,MCP,85913
sub-1101,trainset,MdLF_L,1741
sub-1101,trainset,MdLF_R,33243
sub-1101,trainset,OR_ML_L,48012
sub-1101,trainset,OR_ML_R,1939
sub-1101,trainset,POPT_L,5291
sub-1101,trainset,POPT_R,63048
sub-1101,trainset,PYT_L,67838
sub-1101,trainset,PYT_R,82431
sub-1101,trainset,SLF_L,8007
sub-1101,trainset,SLF_R,10994
sub-1105,trainset,CC_Fr_1,83067
sub-1105,trainset,CC_Fr_2,124025
sub-1105,trainset,CC_Oc,73410
sub-1105,trainset,CC_Pa,67601
sub-1105,trainset,CC_Pr_Po,113015
sub-1105,trainset,FAT_L,30399
sub-1105,trainset,FAT_R,68101
sub-1105,trainset,FPT_L,18885
sub-1105,trainset,FPT_R,9768
sub-1105,trainset,ILF_L,8182
sub-1105,trainset,ILF_R,15871
sub-1105,trainset,MCP,10464
sub-1105,trainset,MdLF_L,8621
sub-1105,trainset,MdLF_R,24406
sub-1105,trainset,OR_ML_L,17858
sub-1105,trainset,OR_ML_R,3259
sub-1105,trainset,POPT_L,10517
sub-1105,trainset,POPT_R,28098
sub-1105,trainset,PYT_L,64496
sub-1105,trainset,PYT_R,37405
sub-1105,trainset,SLF_L,17806
sub-1105,trainset,SLF_R,28670
sub-1113,trainset,AF_L,51636
sub-1113,trainset,AF_R,13724
sub-1113,trainset,CC_Fr_1,151407
sub-1113,trainset,CC_Fr_2,188241
sub-1113,trainset,CC_Oc,85223
sub-1113,trainset,CC_Pr_Po,98418
sub-1113,trainset,CG_L,8378
sub-1113,trainset,CG_R,7249
sub-1113,trainset,FAT_L,69652
sub-1113,trainset,FAT_R,54247
sub-1113,trainset,FPT_L,20529
sub-1113,trainset,FPT_R,27953
sub-1113,trainset,FX_L,142
sub-1113,trainset,FX_R,87
sub-1113,trainset,IFOF_L,21729
sub-1113,trainset,IFOF_R,20772
sub-1113,trainset,ILF_L,11013
sub-1113,trainset,ILF_R,8375
sub-1113,trainset,MCP,59600
sub-1113,trainset,MdLF_L,3591
sub-1113,trainset,MdLF_R,404
sub-1113,trainset,OR_ML_L,36624
sub-1113,trainset,OR_ML_R,28567
sub-1113,trainset,POPT_L,10966
sub-1113,trainset,POPT_R,8924
sub-1113,trainset,PYT_L,49556
sub-1113,trainset,PYT_R,42938
sub-1113,trainset,SLF_L,13299
sub-1113,trainset,SLF_R,20114
sub-1113,trainset,UF_L,468
sub-1113,trainset,UF_R,3420
sub-1057,trainset,AF_L,7986
sub-1057,trainset,AF_R,16185
sub-1057,trainset,CC_Fr_1,74007
sub-1057,trainset,CC_Fr_2,246294
sub-1057,trainset,CC_Oc,65665
sub-1057,trainset,CC_Pa,82404
sub-1057,trainset,CC_Pr_Po,97242
sub-1057,trainset,CG_L,7720
sub-1057,trainset,CG_R,1775
sub-1057,trainset,FPT_L,25585
sub-1057,trainset,FPT_R,24100
sub-1057,trainset,MCP,30429
sub-1057,trainset,MdLF_L,2818
sub-1057,trainset,MdLF_R,7587
sub-1057,trainset,OR_ML_L,27293
sub-1057,trainset,OR_ML_R,2840
sub-1057,trainset,PYT_L,30632
sub-1057,trainset,PYT_R,33375
sub-1057,trainset,SLF_L,5639
sub-1057,trainset,SLF_R,35674
sub-1118,trainset,AF_L,53316
sub-1118,trainset,AF_R,49222
sub-1118,trainset,CC_Fr_1,102339
sub-1118,trainset,CC_Fr_2,200430
sub-1118,trainset,CC_Oc,76097
sub-1118,trainset,CC_Pa,149553
sub-1118,trainset,CC_Pr_Po,207318
sub-1118,trainset,FPT_L,22458
sub-1118,trainset,FPT_R,27531
sub-1118,trainset,FX_L,169
sub-1118,trainset,FX_R,306
sub-1118,trainset,IFOF_L,52465
sub-1118,trainset,IFOF_R,48624
sub-1118,trainset,ILF_L,28589
sub-1118,trainset,ILF_R,46169
sub-1118,trainset,MCP,45445
sub-1118,trainset,MdLF_L,15727
sub-1118,trainset,MdLF_R,20240
sub-1118,trainset,OR_ML_L,27610
sub-1118,trainset,OR_ML_R,19643
sub-1118,trainset,POPT_L,22541
sub-1118,trainset,POPT_R,67888
sub-1118,trainset,PYT_L,72228
sub-1118,trainset,PYT_R,87247
sub-1118,trainset,SLF_L,4082
sub-1118,trainset,SLF_R,10209
sub-1118,trainset,UF_L,299
sub-1118,trainset,UF_R,5609
sub-1109,trainset,AF_L,80091
sub-1109,trainset,AF_R,76436
sub-1109,trainset,CC_Fr_1,199075
sub-1109,trainset,CC_Fr_2,399329
sub-1109,trainset,CC_Pa,208605
sub-1109,trainset,CC_Pr_Po,188794
sub-1109,trainset,CG_L,8066
sub-1109,trainset,CG_R,8508
sub-1109,trainset,FAT_L,86383
sub-1109,trainset,FAT_R,45239
sub-1109,trainset,FPT_L,22971
sub-1109,trainset,FPT_R,29869
sub-1109,trainset,FX_L,98
sub-1109,trainset,FX_R,369
sub-1109,trainset,IFOF_L,42935
sub-1109,trainset,IFOF_R,48187
sub-1109,trainset,ILF_L,27015
sub-1109,trainset,ILF_R,31808
sub-1109,trainset,MCP,16113
sub-1109,trainset,MdLF_L,1050
sub-1109,trainset,MdLF_R,6800
sub-1109,trainset,OR_ML_L,18187
sub-1109,trainset,OR_ML_R,17614
sub-1109,trainset,POPT_L,6084
sub-1109,trainset,POPT_R,15515
sub-1109,trainset,PYT_L,75015
sub-1109,trainset,PYT_R,75213
sub-1109,trainset,SLF_L,30685
sub-1109,trainset,SLF_R,36426
sub-1109,trainset,UF_L,1145
sub-1109,trainset,UF_R,2080
sub-1126,trainset,AF_L,63111
sub-1126,trainset,AF_R,4634
sub-1126,trainset,CC_Fr_1,85646
sub-1126,trainset,CC_Fr_2,324874
sub-1126,trainset,CC_Oc,85947
sub-1126,trainset,CC_Pa,128354
sub-1126,trainset,CC_Pr_Po,322654
sub-1126,trainset,CG_L,4173
sub-1126,trainset,CG_R,13804
sub-1126,trainset,FAT_L,30166
sub-1126,trainset,FAT_R,16448
sub-1126,trainset,FPT_L,23255
sub-1126,trainset,FPT_R,9971
sub-1126,trainset,IFOF_L,28030
sub-1126,trainset,IFOF_R,27021
sub-1126,trainset,ILF_L,29026
sub-1126,trainset,ILF_R,42012
sub-1126,trainset,MCP,49104
sub-1126,trainset,MdLF_L,11050
sub-1126,trainset,MdLF_R,39077
sub-1126,trainset,OR_ML_L,15780
sub-1126,trainset,OR_ML_R,11622
sub-1126,trainset,POPT_L,40305
sub-1126,trainset,POPT_R,24441
sub-1126,trainset,PYT_L,47652
sub-1126,trainset,PYT_R,55203
sub-1126,trainset,SLF_L,5700
sub-1126,trainset,SLF_R,6112
sub-1126,trainset,UF_L,5605
sub-1126,trainset,UF_R,2563
sub-1137,trainset,AF_L,11495
sub-1137,trainset,AF_R,216
sub-1137,trainset,CC_Fr_1,81923
sub-1137,trainset,CC_Fr_2,207636
sub-1137,trainset,CC_Oc,42268
sub-1137,trainset,CC_Pa,59273
sub-1137,trainset,CC_Pr_Po,110312
sub-1137,trainset,FAT_L,77123
sub-1137,trainset,FAT_R,42086
sub-1137,trainset,FPT_L,28532
sub-1137,trainset,FPT_R,40563
sub-1137,trainset,IFOF_L,13083
sub-1137,trainset,IFOF_R,62443
sub-1137,trainset,ILF_L,15490
sub-1137,trainset,ILF_R,18189
sub-1137,trainset,MCP,11688
sub-1137,trainset,MdLF_L,10108
sub-1137,trainset,MdLF_R,12711
sub-1137,trainset,OR_ML_L,24705
sub-1137,trainset,OR_ML_R,7295
sub-1137,trainset,POPT_L,5228
sub-1137,trainset,POPT_R,25219
sub-1137,trainset,PYT_L,70378
sub-1137,trainset,PYT_R,86230
sub-1137,trainset,SLF_L,7873
sub-1137,trainset,SLF_R,4388
sub-1137,trainset,UF_L,4998
sub-1137,trainset,UF_R,794
sub-1229,trainset,AF_L,8755
sub-1229,trainset,AF_R,693
sub-1229,trainset,CC_Fr_1,50822
sub-1229,trainset,CC_Fr_2,200520
sub-1229,trainset,CC_Pa,84851
sub-1229,trainset,CC_Pr_Po,66713
sub-1229,trainset,CG_L,20254
sub-1229,trainset,CG_R,20809
sub-1229,trainset,FAT_L,23300
sub-1229,trainset,FAT_R,23442
sub-1229,trainset,FPT_L,54135
sub-1229,trainset,FPT_R,47340
sub-1229,trainset,IFOF_L,102181
sub-1229,trainset,IFOF_R,67300
sub-1229,trainset,ILF_L,99715
sub-1229,trainset,ILF_R,68863
sub-1229,trainset,OR_ML_L,14551
sub-1229,trainset,OR_ML_R,1700
sub-1229,trainset,PYT_L,42047
sub-1229,trainset,PYT_R,34545
sub-1229,trainset,SLF_L,26225
sub-1229,trainset,SLF_R,1547
sub-1229,trainset,UF_L,2085
sub-1229,trainset,UF_R,3570
sub-1142,trainset,AF_L,15486
sub-1142,trainset,AF_R,5365
sub-1142,trainset,CC_Fr_2,103151
sub-1142,trainset,CC_Pr_Po,64310
sub-1142,trainset,FAT_L,102301
sub-1142,trainset,FAT_R,56031
sub-1142,trainset,IFOF_L,27192
sub-1142,trainset,IFOF_R,45382
sub-1142,trainset,ILF_L,20522
sub-1142,trainset,ILF_R,18242
sub-1142,trainset,MCP,15421
sub-1142,trainset,MdLF_L,4782
sub-1142,trainset,MdLF_R,2631
sub-1142,trainset,OR_ML_L,50736
sub-1142,trainset,OR_ML_R,16975
sub-1142,trainset,POPT_L,21750
sub-1142,trainset,POPT_R,30604
sub-1142,trainset,PYT_L,47523
sub-1142,trainset,PYT_R,30267
sub-1142,trainset,SLF_L,13555
sub-1142,trainset,SLF_R,19248
sub-1142,trainset,UF_L,6265
sub-1142,trainset,UF_R,993
sub-1086,trainset,AF_L,24642
sub-1086,trainset,AF_R,32725
sub-1086,trainset,CC_Fr_1,76602
sub-1086,trainset,CC_Fr_2,235397
sub-1086,trainset,CC_Oc,134561
sub-1086,trainset,CC_Pa,223681
sub-1086,trainset,CC_Pr_Po,201364
sub-1086,trainset,CG_L,13507
sub-1086,trainset,CG_R,6109
sub-1086,trainset,FAT_L,63900
sub-1086,trainset,FAT_R,101030
sub-1086,trainset,FPT_L,9988
sub-1086,trainset,FPT_R,27367
sub-1086,trainset,ILF_L,29624
sub-1086,trainset,ILF_R,26520
sub-1086,trainset,MCP,35991
sub-1086,trainset,MdLF_L,84
sub-1086,trainset,MdLF_R,3281
sub-1086,trainset,OR_ML_L,8080
sub-1086,trainset,OR_ML_R,5984
sub-1086,trainset,POPT_L,59956
sub-1086,trainset,POPT_R,3498
sub-1086,trainset,PYT_L,74390
sub-1086,trainset,PYT_R,48590
sub-1086,trainset,SLF_L,2076
sub-1086,trainset,SLF_R,5199
sub-1086,trainset,UF_L,2298
sub-1086,trainset,UF_R,387
sub-1083,trainset,AF_L,22432
sub-1083,trainset,AF_R,4216
sub-1083,trainset,CC_Fr_1,60945
sub-1083,trainset,CC_Fr_2,122481
sub-1083,trainset,CC_Oc,31336
sub-1083,trainset,CC_Pa,116459
sub-1083,trainset,CC_Pr_Po,134009
sub-1083,trainset,CG_L,17699
sub-1083,trainset,CG_R,23559
sub-1083,trainset,FAT_L,76343
sub-1083,trainset,FAT_R,68194
sub-1083,trainset,ILF_L,24245
sub-1083,trainset,ILF_R,20477
sub-1083,trainset,MCP,30859
sub-1083,trainset,OR_ML_L,48751
sub-1083,trainset,OR_ML_R,16945
sub-1083,trainset,POPT_L,14820
sub-1083,trainset,POPT_R,15618
sub-1083,trainset,PYT_L,69890
sub-1083,trainset,PYT_R,62654
sub-1083,trainset,SLF_L,3566
sub-1083,trainset,SLF_R,5194
sub-1131,trainset,AF_L,14399
sub-1131,trainset,AF_R,5197
sub-1131,trainset,CC_Fr_2,295889
sub-1131,trainset,CC_Oc,81538
sub-1131,trainset,CC_Pa,230996
sub-1131,trainset,CC_Pr_Po,93152
sub-1131,trainset,FAT_L,41038
sub-1131,trainset,FAT_R,84897
sub-1131,trainset,FPT_L,30099
sub-1131,trainset,FPT_R,37929
sub-1131,trainset,IFOF_L,29800
sub-1131,trainset,IFOF_R,60452
sub-1131,trainset,ILF_L,171399
sub-1131,trainset,ILF_R,6441
sub-1131,trainset,MCP,19704
sub-1131,trainset,MdLF_L,2409
sub-1131,trainset,MdLF_R,1410
sub-1131,trainset,OR_ML_L,13508
sub-1131,trainset,OR_ML_R,854
sub-1131,trainset,POPT_L,28643
sub-1131,trainset,POPT_R,3325
sub-1131,trainset,PYT_L,57763
sub-1131,trainset,PYT_R,35939
sub-1131,trainset,SLF_L,11445
sub-1131,trainset,SLF_R,57529
sub-1131,trainset,UF_L,597
sub-1131,trainset,UF_R,2894
sub-1140,trainset,AF_L,28132
sub-1140,trainset,AF_R,54200
sub-1140,trainset,CC_Fr_1,113721
sub-1140,trainset,CC_Fr_2,147547
sub-1140,trainset,CC_Oc,42660
sub-1140,trainset,CC_Pa,132917
sub-1140,trainset,CC_Pr_Po,129199
sub-1140,trainset,CG_L,10820
sub-1140,trainset,CG_R,12531
sub-1140,trainset,FAT_L,72433
sub-1140,trainset,FAT_R,70629
sub-1140,trainset,FPT_L,25071
sub-1140,trainset,FPT_R,17933
sub-1140,trainset,IFOF_L,41301
sub-1140,trainset,IFOF_R,63782
sub-1140,trainset,ILF_L,15458
sub-1140,trainset,ILF_R,31882
sub-1140,trainset,MCP,46149
sub-1140,trainset,MdLF_L,1603
sub-1140,trainset,MdLF_R,2697
sub-1140,trainset,OR_ML_L,14219
sub-1140,trainset,OR_ML_R,17457
sub-1140,trainset,POPT_L,33397
sub-1140,trainset,POPT_R,36379
sub-1140,trainset,PYT_L,52842
sub-1140,trainset,PYT_R,41288
sub-1140,trainset,SLF_L,66
sub-1140,trainset,SLF_R,16051
sub-1140,trainset,UF_L,754
sub-1140,trainset,UF_R,4456
sub-1084,trainset,AF_L,37947
sub-1084,trainset,AF_R,248
sub-1084,trainset,CC_Fr_1,75285
sub-1084,trainset,CC_Fr_2,97185
sub-1084,trainset,CC_Oc,41892
sub-1084,trainset,CC_Pa,89181
sub-1084,trainset,CC_Pr_Po,107883
sub-1084,trainset,FAT_L,126350
sub-1084,trainset,FAT_R,42145
sub-1084,trainset,FPT_L,6841
sub-1084,trainset,FPT_R,18355
sub-1084,trainset,ILF_L,34311
sub-1084,trainset,ILF_R,21862
sub-1084,trainset,MdLF_L,839
sub-1084,trainset,MdLF_R,6024
sub-1084,trainset,OR_ML_L,63095
sub-1084,trainset,OR_ML_R,9077
sub-1084,trainset,POPT_L,45905
sub-1084,trainset,POPT_R,19605
sub-1084,trainset,PYT_L,61820
sub-1084,trainset,PYT_R,84011
sub-1084,trainset,SLF_L,11658
sub-1084,trainset,SLF_R,49118
sub-1084,trainset,UF_L,878
sub-1084,trainset,UF_R,173
sub-1122,trainset,AF_L,18702
sub-1122,trainset,AF_R,14441
sub-1122,trainset,CC_Fr_1,177004
sub-1122,trainset,CC_Fr_2,309714
sub-1122,trainset,CC_Oc,76111
sub-1122,trainset,CC_Pa,181852
sub-1122,trainset,CC_Pr_Po,141386
sub-1122,trainset,FPT_L,20076
sub-1122,trainset,FPT_R,26397
sub-1122,trainset,IFOF_L,20206
sub-1122,trainset,IFOF_R,35630
sub-1122,trainset,ILF_L,15142
sub-1122,trainset,ILF_R,13367
sub-1122,trainset,MCP,17439
sub-1122,trainset,MdLF_L,939
sub-1122,trainset,MdLF_R,6128
sub-1122,trainset,OR_ML_L,32167
sub-1122,trainset,OR_ML_R,9884
sub-1122,trainset,POPT_L,4805
sub-1122,trainset,POPT_R,31069
sub-1122,trainset,PYT_L,48893
sub-1122,trainset,PYT_R,83420
sub-1122,trainset,SLF_L,16015
sub-1122,trainset,SLF_R,11079
sub-1122,trainset,UF_L,3588
sub-1122,trainset,UF_R,3265
sub-1148,trainset,AF_L,51078
sub-1148,trainset,AF_R,54108
sub-1148,trainset,CC_Fr_1,59229
sub-1148,trainset,CC_Oc,93621
sub-1148,trainset,CC_Pa,67486
sub-1148,trainset,CG_L,4866
sub-1148,trainset,CG_R,12122
sub-1148,trainset,FAT_L,62937
sub-1148,trainset,FAT_R,77201
sub-1148,trainset,IFOF_L,17477
sub-1148,trainset,IFOF_R,50754
sub-1148,trainset,ILF_L,14395
sub-1148,trainset,ILF_R,56143
sub-1148,trainset,MdLF_L,6200
sub-1148,trainset,MdLF_R,2827
sub-1148,trainset,OR_ML_L,15063
sub-1148,trainset,OR_ML_R,368
sub-1148,trainset,SLF_L,8050
sub-1148,trainset,SLF_R,15768
sub-1091,trainset,CC_Oc,53341
sub-1091,trainset,CC_Pa,76557
sub-1091,trainset,CC_Pr_Po,110590
sub-1091,trainset,FAT_L,48976
sub-1091,trainset,FAT_R,82835
sub-1091,trainset,FPT_L,29670
sub-1091,trainset,FPT_R,42515
sub-1091,trainset,ILF_L,86049
sub-1091,trainset,ILF_R,52760
sub-1091,trainset,MCP,33651
sub-1091,trainset,MdLF_L,52590
sub-1091,trainset,MdLF_R,53760
sub-1091,trainset,OR_ML_L,23236
sub-1091,trainset,OR_ML_R,15130
sub-1091,trainset,POPT_L,22303
sub-1091,trainset,POPT_R,58307
sub-1091,trainset,PYT_L,59886
sub-1091,trainset,PYT_R,84377
sub-1091,trainset,SLF_L,1267
sub-1091,trainset,SLF_R,6549
sub-1091,trainset,UF_L,5016
sub-1091,trainset,UF_R,1468
sub-1087,trainset,CC_Fr_1,65646
sub-1087,trainset,CC_Fr_2,233683
sub-1087,trainset,CC_Oc,89073
sub-1087,trainset,CC_Pa,135517
sub-1087,trainset,CC_Pr_Po,192842
sub-1087,trainset,CG_L,8853
sub-1087,trainset,CG_R,7690
sub-1087,trainset,FPT_L,21088
sub-1087,trainset,FPT_R,18956
sub-1087,trainset,ILF_L,87907
sub-1087,trainset,ILF_R,27168
sub-1087,trainset,MdLF_L,20508
sub-1087,trainset,MdLF_R,6405
sub-1087,trainset,OR_ML_L,34008
sub-1087,trainset,OR_ML_R,20381
sub-1087,trainset,POPT_L,6614
sub-1087,trainset,POPT_R,3444
sub-1087,trainset,PYT_L,68351
sub-1087,trainset,PYT_R,40343
sub-1087,trainset,SLF_L,2892
sub-1087,trainset,SLF_R,8875
sub-1087,trainset,UF_L,403
sub-1087,trainset,UF_R,1487
sub-1106,trainset,AF_L,3267
sub-1106,trainset,AF_R,11701
sub-1106,trainset,CC_Fr_1,202804
sub-1106,trainset,CC_Fr_2,230111
sub-1106,trainset,CC_Oc,83825
sub-1106,trainset,CC_Pa,63502
sub-1106,trainset,CC_Pr_Po,120773
sub-1106,trainset,FAT_L,34758
sub-1106,trainset,FAT_R,58657
sub-1106,trainset,FPT_L,22234
sub-1106,trainset,FPT_R,26719
sub-1106,trainset,IFOF_L,21685
sub-1106,trainset,IFOF_R,30640
sub-1106,trainset,ILF_L,52164
sub-1106,trainset,ILF_R,50774
sub-1106,trainset,MCP,76025
sub-1106,trainset,MdLF_L,6076
sub-1106,trainset,MdLF_R,21354
sub-1106,trainset,OR_ML_L,27828
sub-1106,trainset,OR_ML_R,2643
sub-1106,trainset,POPT_L,28938
sub-1106,trainset,POPT_R,43330
sub-1106,trainset,PYT_L,46456
sub-1106,trainset,PYT_R,53350
sub-1106,trainset,SLF_L,14959
sub-1106,trainset,SLF_R,10574
sub-1106,trainset,UF_L,10004
sub-1106,trainset,UF_R,6836
sub-1098,trainset,CC_Fr_1,126650
sub-1098,trainset,CC_Fr_2,296635
sub-1098,trainset,CC_Pa,168915
sub-1098,trainset,CC_Pr_Po,170636
sub-1098,trainset,FAT_L,89215
sub-1098,trainset,FAT_R,41886
sub-1098,trainset,FPT_L,16850
sub-1098,trainset,FPT_R,8976
sub-1098,trainset,FX_L,408
sub-1098,trainset,FX_R,249
sub-1098,trainset,ILF_L,28680
sub-1098,trainset,ILF_R,19547
sub-1098,trainset,MCP,58833
sub-1098,trainset,MdLF_L,3028
sub-1098,trainset,MdLF_R,7332
sub-1098,trainset,OR_ML_L,7178
sub-1098,trainset,OR_ML_R,11359
sub-1098,trainset,POPT_L,13605
sub-1098,trainset,POPT_R,23411
sub-1098,trainset,PYT_L,33489
sub-1098,trainset,PYT_R,27085
sub-1098,trainset,SLF_L,4121
sub-1098,trainset,SLF_R,26184
sub-1098,trainset,UF_L,338
sub-1098,trainset,UF_R,103
sub-1110,trainset,CC_Fr_1,133021
sub-1110,trainset,CC_Fr_2,257085
sub-1110,trainset,CC_Oc,51412
sub-1110,trainset,CC_Pr_Po,121925
sub-1110,trainset,FAT_L,41465
sub-1110,trainset,FAT_R,27223
sub-1110,trainset,FPT_L,24739
sub-1110,trainset,FPT_R,19601
sub-1110,trainset,FX_L,116
sub-1110,trainset,FX_R,253
sub-1110,trainset,IFOF_L,27006
sub-1110,trainset,IFOF_R,33370
sub-1110,trainset,ILF_L,15940
sub-1110,trainset,ILF_R,18577
sub-1110,trainset,MCP,29262
sub-1110,trainset,MdLF_L,3844
sub-1110,trainset,MdLF_R,3901
sub-1110,trainset,OR_ML_L,33880
sub-1110,trainset,OR_ML_R,24651
sub-1110,trainset,POPT_L,12110
sub-1110,trainset,POPT_R,4932
sub-1110,trainset,PYT_L,69177
sub-1110,trainset,PYT_R,51334
sub-1110,trainset,SLF_L,13745
sub-1110,trainset,SLF_R,1861
sub-1110,trainset,UF_L,1018
sub-1110,trainset,UF_R,638
sub-1127,trainset,AF_L,7537
sub-1127,trainset,AF_R,34097
sub-1127,trainset,CC_Fr_1,40835
sub-1127,trainset,CC_Fr_2,129485
sub-1127,trainset,CG_L,4097
sub-1127,trainset,CG_R,8353
sub-1127,trainset,FAT_L,124122
sub-1127,trainset,FAT_R,84933
sub-1127,trainset,FPT_L,7608
sub-1127,trainset,FPT_R,7115
sub-1127,trainset,FX_L,89
sub-1127,trainset,FX_R,54
sub-1127,trainset,IFOF_L,35300
sub-1127,trainset,IFOF_R,25336
sub-1127,trainset,ILF_L,6988
sub-1127,trainset,ILF_R,24353
sub-1127,trainset,MdLF_L,11098
sub-1127,trainset,MdLF_R,17946
sub-1127,trainset,SLF_L,18171
sub-1127,trainset,SLF_R,5085
sub-1127,trainset,UF_L,6102
sub-1127,trainset,UF_R,3216
sub-1143,trainset,AF_L,59061
sub-1143,trainset,AF_R,36286
sub-1143,trainset,CC_Fr_1,157409
sub-1143,trainset,CC_Fr_2,313440
sub-1143,trainset,CC_Oc,87311
sub-1143,trainset,CC_Pa,100248
sub-1143,trainset,CC_Pr_Po,169841
sub-1143,trainset,FAT_L,63713
sub-1143,trainset,FAT_R,177468
sub-1143,trainset,FPT_L,19000
sub-1143,trainset,FPT_R,20403
sub-1143,trainset,IFOF_L,29073
sub-1143,trainset,IFOF_R,35428
sub-1143,trainset,ILF_L,43113
sub-1143,trainset,ILF_R,41548
sub-1143,trainset,MCP,15625
sub-1143,trainset,MdLF_L,2361
sub-1143,trainset,MdLF_R,3188
sub-1143,trainset,OR_ML_L,38656
sub-1143,trainset,OR_ML_R,574
sub-1143,trainset,POPT_L,22486
sub-1143,trainset,POPT_R,34978
sub-1143,trainset,PYT_L,57152
sub-1143,trainset,PYT_R,44141
sub-1143,trainset,SLF_L,33342
sub-1143,trainset,SLF_R,17592
sub-1143,trainset,UF_L,1822
sub-1143,trainset,UF_R,3975
sub-1152,trainset,AF_L,8446
sub-1152,trainset,AF_R,31305
sub-1152,trainset,CC_Fr_1,248026
sub-1152,trainset,CC_Fr_2,363096
sub-1152,trainset,CC_Oc,82427
sub-1152,trainset,CC_Pa,190249
sub-1152,trainset,CC_Pr_Po,212937
sub-1152,trainset,FAT_L,63722
sub-1152,trainset,FAT_R,56905
sub-1152,trainset,FPT_L,35104
sub-1152,trainset,FPT_R,37417
sub-1152,trainset,FX_L,268
sub-1152,trainset,FX_R,89
sub-1152,trainset,ILF_L,63273
sub-1152,trainset,ILF_R,49713
sub-1152,trainset,MCP,11806
sub-1152,trainset,MdLF_L,9387
sub-1152,trainset,MdLF_R,17024
sub-1152,trainset,OR_ML_L,23908
sub-1152,trainset,OR_ML_R,21131
sub-1152,trainset,POPT_L,5457
sub-1152,trainset,POPT_R,16522
sub-1152,trainset,PYT_L,78162
sub-1152,trainset,PYT_R,65215
sub-1152,trainset,SLF_L,2421
sub-1152,trainset,SLF_R,17549
sub-1152,trainset,UF_L,283
sub-1152,trainset,UF_R,866
sub-1138,trainset,AF_L,47352
sub-1138,trainset,AF_R,10452
sub-1138,trainset,CC_Fr_1,130391
sub-1138,trainset,CC_Fr_2,227138
sub-1138,trainset,CC_Oc,111896
sub-1138,trainset,CC_Pa,151928
sub-1138,trainset,CC_Pr_Po,129854
sub-1138,trainset,FAT_L,85037
sub-1138,trainset,FAT_R,167754
sub-1138,trainset,FPT_L,14893
sub-1138,trainset,FPT_R,25124
sub-1138,trainset,IFOF_L,35418
sub-1138,trainset,IFOF_R,61864
sub-1138,trainset,ILF_L,15252
sub-1138,trainset,ILF_R,28903
sub-1138,trainset,MCP,19302
sub-1138,trainset,MdLF_L,2539
sub-1138,trainset,MdLF_R,2069
sub-1138,trainset,POPT_L,7175
sub-1138,trainset,POPT_R,9550
sub-1138,trainset,SLF_L,14564
sub-1138,trainset,SLF_R,86636
sub-1138,trainset,UF_L,1237
sub-1138,trainset,UF_R,2044
sub-1170,trainset,AF_L,44043
sub-1170,trainset,AF_R,1288
sub-1170,trainset,CC_Fr_1,115907
sub-1170,trainset,CC_Fr_2,251962
sub-1170,trainset,CC_Pa,141494
sub-1170,trainset,CC_Pr_Po,93184
sub-1170,trainset,CG_L,17737
sub-1170,trainset,CG_R,3658
sub-1170,trainset,FAT_L,94655
sub-1170,trainset,FAT_R,47399
sub-1170,trainset,FPT_L,25521
sub-1170,trainset,FPT_R,33120
sub-1170,trainset,MCP,63817
sub-1170,trainset,MdLF_L,6694
sub-1170,trainset,MdLF_R,15625
sub-1170,trainset,OR_ML_L,16737
sub-1170,trainset,OR_ML_R,8851
sub-1170,trainset,POPT_L,14929
sub-1170,trainset,POPT_R,28246
sub-1170,trainset,PYT_L,60779
sub-1170,trainset,PYT_R,75974
sub-1170,trainset,SLF_L,541
sub-1170,trainset,SLF_R,5015
sub-1170,trainset,UF_L,10272
sub-1170,trainset,UF_R,12880
sub-1102,trainset,AF_L,29611
sub-1102,trainset,AF_R,42283
sub-1102,trainset,CC_Fr_1,92392
sub-1102,trainset,CC_Fr_2,294131
sub-1102,trainset,CC_Oc,75709
sub-1102,trainset,CC_Pa,153284
sub-1102,trainset,CC_Pr_Po,269994
sub-1102,trainset,CG_L,8200
sub-1102,trainset,CG_R,3962
sub-1102,trainset,FAT_L,75129
sub-1102,trainset,FAT_R,19561
sub-1102,trainset,FPT_L,5612
sub-1102,trainset,FPT_R,16305
sub-1102,trainset,ILF_L,34959
sub-1102,trainset,ILF_R,36873
sub-1102,trainset,MCP,13284
sub-1102,trainset,MdLF_L,6116
sub-1102,trainset,MdLF_R,36876
sub-1102,trainset,OR_ML_L,23305
sub-1102,trainset,OR_ML_R,27850
sub-1102,trainset,POPT_L,15044
sub-1102,trainset,POPT_R,29700
sub-1102,trainset,PYT_L,37332
sub-1102,trainset,PYT_R,45712
